2025-05-10 02:25:04,971 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:23:09,577 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:23:13,822 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:23:19,992 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:23:30,254 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:23:34,419 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:23:40,633 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:23:50,792 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:23:54,936 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:24:01,166 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:24:11,324 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:24:15,673 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:24:21,889 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:24:32,047 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:24:36,213 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:24:42,374 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:24:52,542 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:24:56,692 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:25:02,918 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:25:13,082 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:25:17,240 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:25:23,394 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:25:33,549 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:25:37,703 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:25:43,869 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:25:54,123 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:25:58,307 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:26:04,503 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:26:14,663 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:26:18,822 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:26:24,986 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:26:35,226 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:26:39,387 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:26:45,547 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:26:55,704 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:26:59,866 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:27:06,021 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:27:16,310 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:27:20,469 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:27:26,632 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:27:36,794 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:27:40,960 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:27:47,112 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:27:57,287 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:28:01,451 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:28:07,607 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:28:17,766 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:28:21,925 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:28:28,090 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:28:38,240 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:28:42,540 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:28:48,695 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:28:58,862 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:29:03,020 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:29:09,189 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:29:19,355 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:29:23,598 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:29:29,751 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:29:39,914 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:29:44,061 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:29:50,279 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:30:00,436 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:30:04,736 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:30:10,899 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:30:21,057 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:30:25,225 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:30:31,400 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:30:41,557 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:30:45,777 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:30:51,943 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:31:02,106 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:31:06,296 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:31:12,458 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:31:22,637 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:31:26,867 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:31:33,033 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:31:43,203 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:31:47,353 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:31:53,504 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:32:03,678 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:32:07,840 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:32:14,006 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:32:24,169 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:32:28,319 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:32:34,485 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:32:44,644 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:32:48,793 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:32:54,944 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:33:05,102 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:33:09,266 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:33:15,490 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:33:25,656 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:33:29,816 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:33:35,972 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:33:46,130 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:33:50,290 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:33:56,450 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:34:06,606 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:34:10,775 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:34:16,935 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:34:27,210 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:34:31,370 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:34:37,520 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:34:47,696 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:34:51,857 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:34:58,021 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:35:08,173 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:35:12,337 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:35:18,501 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:35:28,666 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:35:32,822 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:35:38,984 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:35:49,145 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:35:53,331 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:35:59,546 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:36:09,730 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:36:13,895 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:36:20,058 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:36:30,378 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:36:34,532 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:36:41,049 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:36:51,205 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:36:55,415 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:37:01,574 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:37:11,734 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:37:15,892 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:37:22,047 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:37:32,211 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:37:36,475 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:37:42,637 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:37:52,916 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:37:57,082 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:38:03,250 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:38:13,409 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:38:17,589 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:38:23,742 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:38:33,894 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:38:38,053 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:38:44,213 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:38:54,367 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:38:58,646 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:39:04,807 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:39:14,977 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:39:19,131 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:39:25,286 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:39:35,446 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:39:39,632 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:39:45,802 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:39:55,951 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:40:00,096 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:40:06,247 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:40:16,410 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:40:20,662 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:40:26,809 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:40:36,966 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:40:41,126 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:40:47,282 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:40:57,452 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:41:01,602 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:41:07,795 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:41:17,965 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:41:22,115 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:41:28,272 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:41:38,426 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:41:42,584 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:41:48,741 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:41:58,955 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:42:03,127 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:42:09,295 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:42:19,465 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:42:23,641 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:42:29,806 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.529726295458538, 114.1134729938289)
2025-05-10 09:42:39,964 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:42:44,124 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:42:50,294 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.515270575975155, 114.06577765278918)
2025-05-10 09:43:00,447 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:43:04,605 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:43:10,759 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.304425501999223, 114.16498506919883)
2025-05-10 09:43:20,921 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:43:25,136 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:43:31,306 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.500009325541157, 113.9449225833629)
2025-05-10 09:43:41,540 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:43:45,700 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:43:51,927 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.510301854924847, 114.07403675592798)
2025-05-10 09:44:02,075 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:44:06,237 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:44:12,395 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.53757547810692, 114.1286652284366)
2025-05-10 09:44:22,547 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
2025-05-10 09:44:26,699 - ERROR: API错误:REQUEST_DENIED | 口岸:(22.552929052352503, 114.1536201621786)
